inventory_id,film_id,store_id,last_update
1206,268,2,2006-02-15T05:09:17.000Z
1207,268,2,2006-02-15T05:09:17.000Z
1208,269,1,2006-02-15T05:09:17.000Z
1209,269,1,2006-02-15T05:09:17.000Z
1210,269,2,2006-02-15T05:09:17.000Z
1211,269,2,2006-02-15T05:09:17.000Z
1212,269,2,2006-02-15T05:09:17.000Z
1213,269,2,2006-02-15T05:09:17.000Z
1214,270,1,2006-02-15T05:09:17.000Z
1215,270,1,2006-02-15T05:09:17.000Z
1216,270,1,2006-02-15T05:09:17.000Z
1217,270,2,2006-02-15T05:09:17.000Z
1218,270,2,2006-02-15T05:09:17.000Z
1219,270,2,2006-02-15T05:09:17.000Z
1220,270,2,2006-02-15T05:09:17.000Z
1221,271,1,2006-02-15T05:09:17.000Z
1222,271,1,2006-02-15T05:09:17.000Z
1223,271,1,2006-02-15T05:09:17.000Z
1224,271,2,2006-02-15T05:09:17.000Z
1225,271,2,2006-02-15T05:09:17.000Z
1226,272,1,2006-02-15T05:09:17.000Z
1227,272,1,2006-02-15T05:09:17.000Z
1228,272,1,2006-02-15T05:09:17.000Z
1229,272,1,2006-02-15T05:09:17.000Z
1230,273,1,2006-02-15T05:09:17.000Z
1231,273,1,2006-02-15T05:09:17.000Z
1232,273,1,2006-02-15T05:09:17.000Z
1233,273,1,2006-02-15T05:09:17.000Z
1234,273,2,2006-02-15T05:09:17.000Z
1235,273,2,2006-02-15T05:09:17.000Z
1236,273,2,2006-02-15T05:09:17.000Z
1237,274,1,2006-02-15T05:09:17.000Z
1238,274,1,2006-02-15T05:09:17.000Z
1239,274,1,2006-02-15T05:09:17.000Z
1240,274,2,2006-02-15T05:09:17.000Z
1241,274,2,2006-02-15T05:09:17.000Z
1242,274,2,2006-02-15T05:09:17.000Z
1243,274,2,2006-02-15T05:09:17.000Z
1244,275,1,2006-02-15T05:09:17.000Z
1245,275,1,2006-02-15T05:09:17.000Z
1246,275,1,2006-02-15T05:09:17.000Z
1247,275,2,2006-02-15T05:09:17.000Z
1248,275,2,2006-02-15T05:09:17.000Z
1249,276,1,2006-02-15T05:09:17.000Z
1250,276,1,2006-02-15T05:09:17.000Z
1251,276,1,2006-02-15T05:09:17.000Z
1252,276,1,2006-02-15T05:09:17.000Z
1253,277,1,2006-02-15T05:09:17.000Z
1254,277,1,2006-02-15T05:09:17.000Z
1255,277,1,2006-02-15T05:09:17.000Z
1256,278,1,2006-02-15T05:09:17.000Z
1257,278,1,2006-02-15T05:09:17.000Z
1258,279,1,2006-02-15T05:09:17.000Z
1259,279,1,2006-02-15T05:09:17.000Z
1260,280,1,2006-02-15T05:09:17.000Z
1261,280,1,2006-02-15T05:09:17.000Z
1262,280,1,2006-02-15T05:09:17.000Z
1263,280,1,2006-02-15T05:09:17.000Z
1264,280,2,2006-02-15T05:09:17.000Z
1265,280,2,2006-02-15T05:09:17.000Z
1266,281,1,2006-02-15T05:09:17.000Z
1267,281,1,2006-02-15T05:09:17.000Z
1268,281,2,2006-02-15T05:09:17.000Z
1269,281,2,2006-02-15T05:09:17.000Z
1270,281,2,2006-02-15T05:09:17.000Z
1271,281,2,2006-02-15T05:09:17.000Z
1272,282,1,2006-02-15T05:09:17.000Z
1273,282,1,2006-02-15T05:09:17.000Z
1274,282,1,2006-02-15T05:09:17.000Z
1275,282,2,2006-02-15T05:09:17.000Z
1276,282,2,2006-02-15T05:09:17.000Z
1277,282,2,2006-02-15T05:09:17.000Z
1278,283,1,2006-02-15T05:09:17.000Z
1279,283,1,2006-02-15T05:09:17.000Z
1280,283,1,2006-02-15T05:09:17.000Z
1281,284,1,2006-02-15T05:09:17.000Z
1282,284,1,2006-02-15T05:09:17.000Z
1283,284,1,2006-02-15T05:09:17.000Z
1284,284,2,2006-02-15T05:09:17.000Z
1285,284,2,2006-02-15T05:09:17.000Z
1286,284,2,2006-02-15T05:09:17.000Z
1287,284,2,2006-02-15T05:09:17.000Z
1288,285,1,2006-02-15T05:09:17.000Z
1289,285,1,2006-02-15T05:09:17.000Z
1290,285,1,2006-02-15T05:09:17.000Z
1291,285,2,2006-02-15T05:09:17.000Z
1292,285,2,2006-02-15T05:09:17.000Z
1293,285,2,2006-02-15T05:09:17.000Z
1294,285,2,2006-02-15T05:09:17.000Z
1295,286,1,2006-02-15T05:09:17.000Z
1296,286,1,2006-02-15T05:09:17.000Z
1297,286,2,2006-02-15T05:09:17.000Z
1298,286,2,2006-02-15T05:09:17.000Z
1299,286,2,2006-02-15T05:09:17.000Z
1300,287,1,2006-02-15T05:09:17.000Z
1301,287,1,2006-02-15T05:09:17.000Z
1302,287,2,2006-02-15T05:09:17.000Z
1303,287,2,2006-02-15T05:09:17.000Z
1304,288,1,2006-02-15T05:09:17.000Z
1305,288,1,2006-02-15T05:09:17.000Z
1306,288,2,2006-02-15T05:09:17.000Z
1307,288,2,2006-02-15T05:09:17.000Z
1308,288,2,2006-02-15T05:09:17.000Z
1309,288,2,2006-02-15T05:09:17.000Z
1310,289,1,2006-02-15T05:09:17.000Z
1311,289,1,2006-02-15T05:09:17.000Z
1312,290,1,2006-02-15T05:09:17.000Z
1313,290,1,2006-02-15T05:09:17.000Z
1314,290,1,2006-02-15T05:09:17.000Z
1315,291,1,2006-02-15T05:09:17.000Z
1316,291,1,2006-02-15T05:09:17.000Z
1317,291,1,2006-02-15T05:09:17.000Z
1318,291,1,2006-02-15T05:09:17.000Z
1319,292,1,2006-02-15T05:09:17.000Z
1320,292,1,2006-02-15T05:09:17.000Z
1321,292,1,2006-02-15T05:09:17.000Z
1322,292,2,2006-02-15T05:09:17.000Z
1323,292,2,2006-02-15T05:09:17.000Z
1324,292,2,2006-02-15T05:09:17.000Z
1325,293,1,2006-02-15T05:09:17.000Z
1326,293,1,2006-02-15T05:09:17.000Z
1327,293,2,2006-02-15T05:09:17.000Z
1328,293,2,2006-02-15T05:09:17.000Z
1329,293,2,2006-02-15T05:09:17.000Z
1330,294,1,2006-02-15T05:09:17.000Z
1331,294,1,2006-02-15T05:09:17.000Z
1332,294,2,2006-02-15T05:09:17.000Z
1333,294,2,2006-02-15T05:09:17.000Z
1334,294,2,2006-02-15T05:09:17.000Z
1335,295,1,2006-02-15T05:09:17.000Z
1336,295,1,2006-02-15T05:09:17.000Z
1337,295,1,2006-02-15T05:09:17.000Z
1338,295,1,2006-02-15T05:09:17.000Z
1339,295,2,2006-02-15T05:09:17.000Z
1340,295,2,2006-02-15T05:09:17.000Z
1341,295,2,2006-02-15T05:09:17.000Z
1342,295,2,2006-02-15T05:09:17.000Z
1343,296,1,2006-02-15T05:09:17.000Z
1344,296,1,2006-02-15T05:09:17.000Z
1345,296,1,2006-02-15T05:09:17.000Z
1346,296,1,2006-02-15T05:09:17.000Z
1347,297,2,2006-02-15T05:09:17.000Z
1348,297,2,2006-02-15T05:09:17.000Z
1349,298,1,2006-02-15T05:09:17.000Z
1350,298,1,2006-02-15T05:09:17.000Z
1351,298,2,2006-02-15T05:09:17.000Z
1352,298,2,2006-02-15T05:09:17.000Z
1353,298,2,2006-02-15T05:09:17.000Z
1354,299,1,2006-02-15T05:09:17.000Z
1355,299,1,2006-02-15T05:09:17.000Z
1356,299,1,2006-02-15T05:09:17.000Z
1357,299,1,2006-02-15T05:09:17.000Z
1358,300,1,2006-02-15T05:09:17.000Z
1359,300,1,2006-02-15T05:09:17.000Z
1360,300,2,2006-02-15T05:09:17.000Z
1361,300,2,2006-02-15T05:09:17.000Z
1362,300,2,2006-02-15T05:09:17.000Z
1363,300,2,2006-02-15T05:09:17.000Z
1364,301,1,2006-02-15T05:09:17.000Z
1365,301,1,2006-02-15T05:09:17.000Z
1366,301,1,2006-02-15T05:09:17.000Z
1367,301,1,2006-02-15T05:09:17.000Z
1368,301,2,2006-02-15T05:09:17.000Z
1369,301,2,2006-02-15T05:09:17.000Z
1370,301,2,2006-02-15T05:09:17.000Z
1371,301,2,2006-02-15T05:09:17.000Z
1372,302,1,2006-02-15T05:09:17.000Z
1373,302,1,2006-02-15T05:09:17.000Z
1374,302,2,2006-02-15T05:09:17.000Z
1375,302,2,2006-02-15T05:09:17.000Z
1376,302,2,2006-02-15T05:09:17.000Z
1377,302,2,2006-02-15T05:09:17.000Z
1378,303,1,2006-02-15T05:09:17.000Z
1379,303,1,2006-02-15T05:09:17.000Z
1380,303,1,2006-02-15T05:09:17.000Z
1381,303,1,2006-02-15T05:09:17.000Z
1382,303,2,2006-02-15T05:09:17.000Z
1383,303,2,2006-02-15T05:09:17.000Z
1384,304,1,2006-02-15T05:09:17.000Z
1385,304,1,2006-02-15T05:09:17.000Z
1386,304,1,2006-02-15T05:09:17.000Z
1387,304,1,2006-02-15T05:09:17.000Z
1388,304,2,2006-02-15T05:09:17.000Z
1389,304,2,2006-02-15T05:09:17.000Z
1390,305,1,2006-02-15T05:09:17.000Z
1391,305,1,2006-02-15T05:09:17.000Z
1392,305,1,2006-02-15T05:09:17.000Z
1393,305,1,2006-02-15T05:09:17.000Z
1394,305,2,2006-02-15T05:09:17.000Z
1395,305,2,2006-02-15T05:09:17.000Z
1396,305,2,2006-02-15T05:09:17.000Z
1397,306,1,2006-02-15T05:09:17.000Z
1398,306,1,2006-02-15T05:09:17.000Z
1399,306,1,2006-02-15T05:09:17.000Z
1400,307,1,2006-02-15T05:09:17.000Z
1401,307,1,2006-02-15T05:09:17.000Z
1402,307,1,2006-02-15T05:09:17.000Z
1403,307,2,2006-02-15T05:09:17.000Z
1404,307,2,2006-02-15T05:09:17.000Z
1405,307,2,2006-02-15T05:09:17.000Z
1406,308,1,2006-02-15T05:09:17.000Z
1407,308,1,2006-02-15T05:09:17.000Z
1408,308,2,2006-02-15T05:09:17.000Z
1409,308,2,2006-02-15T05:09:17.000Z
1410,309,1,2006-02-15T05:09:17.000Z
1411,309,1,2006-02-15T05:09:17.000Z
1412,309,2,2006-02-15T05:09:17.000Z
1413,309,2,2006-02-15T05:09:17.000Z
1414,309,2,2006-02-15T05:09:17.000Z
1415,309,2,2006-02-15T05:09:17.000Z
1416,310,1,2006-02-15T05:09:17.000Z
1417,310,1,2006-02-15T05:09:17.000Z
1418,311,1,2006-02-15T05:09:17.000Z
1419,311,1,2006-02-15T05:09:17.000Z
1420,311,1,2006-02-15T05:09:17.000Z
1421,311,2,2006-02-15T05:09:17.000Z
1422,311,2,2006-02-15T05:09:17.000Z
1423,311,2,2006-02-15T05:09:17.000Z
1424,311,2,2006-02-15T05:09:17.000Z
1425,312,2,2006-02-15T05:09:17.000Z
1426,312,2,2006-02-15T05:09:17.000Z
1427,312,2,2006-02-15T05:09:17.000Z
1428,313,1,2006-02-15T05:09:17.000Z
1429,313,1,2006-02-15T05:09:17.000Z
1430,313,1,2006-02-15T05:09:17.000Z
1431,313,1,2006-02-15T05:09:17.000Z
1432,313,2,2006-02-15T05:09:17.000Z
1433,313,2,2006-02-15T05:09:17.000Z
1434,314,1,2006-02-15T05:09:17.000Z
1435,314,1,2006-02-15T05:09:17.000Z
1436,314,2,2006-02-15T05:09:17.000Z
1437,314,2,2006-02-15T05:09:17.000Z
1438,314,2,2006-02-15T05:09:17.000Z
1439,314,2,2006-02-15T05:09:17.000Z
1440,315,2,2006-02-15T05:09:17.000Z
1441,315,2,2006-02-15T05:09:17.000Z
1442,315,2,2006-02-15T05:09:17.000Z
1443,316,2,2006-02-15T05:09:17.000Z
1444,316,2,2006-02-15T05:09:17.000Z
1445,317,1,2006-02-15T05:09:17.000Z
1446,317,1,2006-02-15T05:09:17.000Z
1447,317,1,2006-02-15T05:09:17.000Z
1448,317,1,2006-02-15T05:09:17.000Z
1449,317,2,2006-02-15T05:09:17.000Z
1450,317,2,2006-02-15T05:09:17.000Z
1451,317,2,2006-02-15T05:09:17.000Z
1452,319,1,2006-02-15T05:09:17.000Z
1453,319,1,2006-02-15T05:09:17.000Z
1454,319,1,2006-02-15T05:09:17.000Z
1455,319,2,2006-02-15T05:09:17.000Z
1456,319,2,2006-02-15T05:09:17.000Z
1457,319,2,2006-02-15T05:09:17.000Z
1458,319,2,2006-02-15T05:09:17.000Z
1459,320,1,2006-02-15T05:09:17.000Z
1460,320,1,2006-02-15T05:09:17.000Z
1461,320,1,2006-02-15T05:09:17.000Z
1462,320,2,2006-02-15T05:09:17.000Z
1463,320,2,2006-02-15T05:09:17.000Z
1464,320,2,2006-02-15T05:09:17.000Z
1465,320,2,2006-02-15T05:09:17.000Z
1466,321,1,2006-02-15T05:09:17.000Z
1467,321,1,2006-02-15T05:09:17.000Z
1468,321,1,2006-02-15T05:09:17.000Z
1469,321,1,2006-02-15T05:09:17.000Z
1470,322,1,2006-02-15T05:09:17.000Z
1471,322,1,2006-02-15T05:09:17.000Z
1472,322,1,2006-02-15T05:09:17.000Z
1473,322,1,2006-02-15T05:09:17.000Z
1474,322,2,2006-02-15T05:09:17.000Z
1475,322,2,2006-02-15T05:09:17.000Z
1476,323,2,2006-02-15T05:09:17.000Z
1477,323,2,2006-02-15T05:09:17.000Z
1478,323,2,2006-02-15T05:09:17.000Z
1479,323,2,2006-02-15T05:09:17.000Z
1480,324,1,2006-02-15T05:09:17.000Z
1481,324,1,2006-02-15T05:09:17.000Z
1482,324,1,2006-02-15T05:09:17.000Z
1483,324,2,2006-02-15T05:09:17.000Z
1484,324,2,2006-02-15T05:09:17.000Z
1485,326,1,2006-02-15T05:09:17.000Z
1486,326,1,2006-02-15T05:09:17.000Z
1487,326,2,2006-02-15T05:09:17.000Z
1488,326,2,2006-02-15T05:09:17.000Z
1489,326,2,2006-02-15T05:09:17.000Z
1490,326,2,2006-02-15T05:09:17.000Z
1491,327,1,2006-02-15T05:09:17.000Z
1492,327,1,2006-02-15T05:09:17.000Z
1493,327,1,2006-02-15T05:09:17.000Z
1494,327,1,2006-02-15T05:09:17.000Z
1495,327,2,2006-02-15T05:09:17.000Z
1496,327,2,2006-02-15T05:09:17.000Z
1497,328,2,2006-02-15T05:09:17.000Z
1498,328,2,2006-02-15T05:09:17.000Z
1499,328,2,2006-02-15T05:09:17.000Z
1500,328,2,2006-02-15T05:09:17.000Z
1501,329,1,2006-02-15T05:09:17.000Z
1502,329,1,2006-02-15T05:09:17.000Z
1503,329,1,2006-02-15T05:09:17.000Z
1504,329,2,2006-02-15T05:09:17.000Z
1505,329,2,2006-02-15T05:09:17.000Z
1506,329,2,2006-02-15T05:09:17.000Z
1507,330,1,2006-02-15T05:09:17.000Z
1508,330,1,2006-02-15T05:09:17.000Z
1509,330,1,2006-02-15T05:09:17.000Z
1510,330,1,2006-02-15T05:09:17.000Z
1511,330,2,2006-02-15T05:09:17.000Z
1512,330,2,2006-02-15T05:09:17.000Z
1513,330,2,2006-02-15T05:09:17.000Z
1514,331,1,2006-02-15T05:09:17.000Z
1515,331,1,2006-02-15T05:09:17.000Z
1516,331,1,2006-02-15T05:09:17.000Z
1517,331,1,2006-02-15T05:09:17.000Z
1518,331,2,2006-02-15T05:09:17.000Z
1519,331,2,2006-02-15T05:09:17.000Z
1520,331,2,2006-02-15T05:09:17.000Z
1521,331,2,2006-02-15T05:09:17.000Z
1522,333,1,2006-02-15T05:09:17.000Z
1523,333,1,2006-02-15T05:09:17.000Z
1524,333,2,2006-02-15T05:09:17.000Z
1525,333,2,2006-02-15T05:09:17.000Z
1526,334,1,2006-02-15T05:09:17.000Z
1527,334,1,2006-02-15T05:09:17.000Z
1528,334,2,2006-02-15T05:09:17.000Z
1529,334,2,2006-02-15T05:09:17.000Z
1530,334,2,2006-02-15T05:09:17.000Z
1531,334,2,2006-02-15T05:09:17.000Z
1532,335,1,2006-02-15T05:09:17.000Z
1533,335,1,2006-02-15T05:09:17.000Z
1534,336,1,2006-02-15T05:09:17.000Z
1535,336,1,2006-02-15T05:09:17.000Z
1536,336,1,2006-02-15T05:09:17.000Z
1537,336,2,2006-02-15T05:09:17.000Z
1538,336,2,2006-02-15T05:09:17.000Z
1539,337,1,2006-02-15T05:09:17.000Z
1540,337,1,2006-02-15T05:09:17.000Z
1541,337,2,2006-02-15T05:09:17.000Z
1542,337,2,2006-02-15T05:09:17.000Z
1543,338,2,2006-02-15T05:09:17.000Z
1544,338,2,2006-02-15T05:09:17.000Z
1545,338,2,2006-02-15T05:09:17.000Z
1546,339,2,2006-02-15T05:09:17.000Z
1547,339,2,2006-02-15T05:09:17.000Z
1548,339,2,2006-02-15T05:09:17.000Z
1549,340,1,2006-02-15T05:09:17.000Z
1550,340,1,2006-02-15T05:09:17.000Z
1551,341,1,2006-02-15T05:09:17.000Z
1552,341,1,2006-02-15T05:09:17.000Z
1553,341,1,2006-02-15T05:09:17.000Z
1554,341,1,2006-02-15T05:09:17.000Z
1555,341,2,2006-02-15T05:09:17.000Z
1556,341,2,2006-02-15T05:09:17.000Z
1557,341,2,2006-02-15T05:09:17.000Z
1558,341,2,2006-02-15T05:09:17.000Z
1559,342,1,2006-02-15T05:09:17.000Z
1560,342,1,2006-02-15T05:09:17.000Z
1561,342,1,2006-02-15T05:09:17.000Z
1562,342,1,2006-02-15T05:09:17.000Z
1563,343,1,2006-02-15T05:09:17.000Z
1564,343,1,2006-02-15T05:09:17.000Z
1565,344,1,2006-02-15T05:09:17.000Z
1566,344,1,2006-02-15T05:09:17.000Z
1567,344,1,2006-02-15T05:09:17.000Z
1568,344,2,2006-02-15T05:09:17.000Z
1569,344,2,2006-02-15T05:09:17.000Z
1570,345,1,2006-02-15T05:09:17.000Z
1571,345,1,2006-02-15T05:09:17.000Z
1572,345,1,2006-02-15T05:09:17.000Z
1573,345,2,2006-02-15T05:09:17.000Z
1574,345,2,2006-02-15T05:09:17.000Z
1575,346,1,2006-02-15T05:09:17.000Z
1576,346,1,2006-02-15T05:09:17.000Z
1577,346,2,2006-02-15T05:09:17.000Z
1578,346,2,2006-02-15T05:09:17.000Z
1579,346,2,2006-02-15T05:09:17.000Z
1580,346,2,2006-02-15T05:09:17.000Z
1581,347,1,2006-02-15T05:09:17.000Z
1582,347,1,2006-02-15T05:09:17.000Z
1583,347,1,2006-02-15T05:09:17.000Z
1584,347,1,2006-02-15T05:09:17.000Z
1585,348,2,2006-02-15T05:09:17.000Z
1586,348,2,2006-02-15T05:09:17.000Z
1587,348,2,2006-02-15T05:09:17.000Z
1588,348,2,2006-02-15T05:09:17.000Z
1589,349,1,2006-02-15T05:09:17.000Z
1590,349,1,2006-02-15T05:09:17.000Z
1591,349,1,2006-02-15T05:09:17.000Z
1592,349,1,2006-02-15T05:09:17.000Z
1593,349,2,2006-02-15T05:09:17.000Z
1594,349,2,2006-02-15T05:09:17.000Z
1595,349,2,2006-02-15T05:09:17.000Z
1596,350,1,2006-02-15T05:09:17.000Z
1597,350,1,2006-02-15T05:09:17.000Z
1598,350,1,2006-02-15T05:09:17.000Z
1599,350,1,2006-02-15T05:09:17.000Z
1600,350,2,2006-02-15T05:09:17.000Z
1601,350,2,2006-02-15T05:09:17.000Z
1602,350,2,2006-02-15T05:09:17.000Z
1603,350,2,2006-02-15T05:09:17.000Z
1604,351,1,2006-02-15T05:09:17.000Z
1605,351,1,2006-02-15T05:09:17.000Z
1606,351,1,2006-02-15T05:09:17.000Z
1607,351,2,2006-02-15T05:09:17.000Z
1608,351,2,2006-02-15T05:09:17.000Z
1609,351,2,2006-02-15T05:09:17.000Z
1610,352,2,2006-02-15T05:09:17.000Z
1611,352,2,2006-02-15T05:09:17.000Z
1612,352,2,2006-02-15T05:09:17.000Z
1613,352,2,2006-02-15T05:09:17.000Z
1614,353,1,2006-02-15T05:09:17.000Z
1615,353,1,2006-02-15T05:09:17.000Z
1616,353,2,2006-02-15T05:09:17.000Z
1617,353,2,2006-02-15T05:09:17.000Z
1618,353,2,2006-02-15T05:09:17.000Z
1619,353,2,2006-02-15T05:09:17.000Z
1620,354,1,2006-02-15T05:09:17.000Z
1621,354,1,2006-02-15T05:09:17.000Z
1622,354,1,2006-02-15T05:09:17.000Z
1623,354,2,2006-02-15T05:09:17.000Z
1624,354,2,2006-02-15T05:09:17.000Z
1625,355,2,2006-02-15T05:09:17.000Z
1626,355,2,2006-02-15T05:09:17.000Z
1627,356,1,2006-02-15T05:09:17.000Z
1628,356,1,2006-02-15T05:09:17.000Z
1629,356,1,2006-02-15T05:09:17.000Z
1630,356,1,2006-02-15T05:09:17.000Z
1631,356,2,2006-02-15T05:09:17.000Z
1632,356,2,2006-02-15T05:09:17.000Z
1633,356,2,2006-02-15T05:09:17.000Z
1634,356,2,2006-02-15T05:09:17.000Z
1635,357,2,2006-02-15T05:09:17.000Z
1636,357,2,2006-02-15T05:09:17.000Z
1637,357,2,2006-02-15T05:09:17.000Z
1638,357,2,2006-02-15T05:09:17.000Z
1639,358,1,2006-02-15T05:09:17.000Z
1640,358,1,2006-02-15T05:09:17.000Z
1641,358,1,2006-02-15T05:09:17.000Z
1642,358,1,2006-02-15T05:09:17.000Z
1643,358,2,2006-02-15T05:09:17.000Z
1644,358,2,2006-02-15T05:09:17.000Z
1645,358,2,2006-02-15T05:09:17.000Z
1646,358,2,2006-02-15T05:09:17.000Z
1647,360,1,2006-02-15T05:09:17.000Z
1648,360,1,2006-02-15T05:09:17.000Z
1649,360,1,2006-02-15T05:09:17.000Z
1650,360,1,2006-02-15T05:09:17.000Z
1651,361,1,2006-02-15T05:09:17.000Z
1652,361,1,2006-02-15T05:09:17.000Z
1653,361,1,2006-02-15T05:09:17.000Z
1654,361,1,2006-02-15T05:09:17.000Z
1655,361,2,2006-02-15T05:09:17.000Z
1656,361,2,2006-02-15T05:09:17.000Z
1657,361,2,2006-02-15T05:09:17.000Z
1658,361,2,2006-02-15T05:09:17.000Z
1659,362,1,2006-02-15T05:09:17.000Z
1660,362,1,2006-02-15T05:09:17.000Z
1661,363,1,2006-02-15T05:09:17.000Z
1662,363,1,2006-02-15T05:09:17.000Z
1663,363,1,2006-02-15T05:09:17.000Z
1664,363,2,2006-02-15T05:09:17.000Z
1665,363,2,2006-02-15T05:09:17.000Z
1666,363,2,2006-02-15T05:09:17.000Z
1667,364,1,2006-02-15T05:09:17.000Z
1668,364,1,2006-02-15T05:09:17.000Z
1669,364,1,2006-02-15T05:09:17.000Z
1670,365,1,2006-02-15T05:09:17.000Z
1671,365,1,2006-02-15T05:09:17.000Z
1672,365,2,2006-02-15T05:09:17.000Z
1673,365,2,2006-02-15T05:09:17.000Z
1674,366,1,2006-02-15T05:09:17.000Z
1675,366,1,2006-02-15T05:09:17.000Z
1676,366,1,2006-02-15T05:09:17.000Z
1677,366,1,2006-02-15T05:09:17.000Z
1678,366,2,2006-02-15T05:09:17.000Z
1679,366,2,2006-02-15T05:09:17.000Z
1680,366,2,2006-02-15T05:09:17.000Z
1681,367,1,2006-02-15T05:09:17.000Z
1682,367,1,2006-02-15T05:09:17.000Z
1683,367,1,2006-02-15T05:09:17.000Z
1684,367,1,2006-02-15T05:09:17.000Z
1685,367,2,2006-02-15T05:09:17.000Z
1686,367,2,2006-02-15T05:09:17.000Z
1687,367,2,2006-02-15T05:09:17.000Z
1688,368,1,2006-02-15T05:09:17.000Z
1689,368,1,2006-02-15T05:09:17.000Z
1690,369,1,2006-02-15T05:09:17.000Z
1691,369,1,2006-02-15T05:09:17.000Z
1692,369,1,2006-02-15T05:09:17.000Z
1693,369,1,2006-02-15T05:09:17.000Z
1694,369,2,2006-02-15T05:09:17.000Z
1695,369,2,2006-02-15T05:09:17.000Z
1696,369,2,2006-02-15T05:09:17.000Z
1697,369,2,2006-02-15T05:09:17.000Z
1698,370,1,2006-02-15T05:09:17.000Z
1699,370,1,2006-02-15T05:09:17.000Z
1700,370,1,2006-02-15T05:09:17.000Z
1701,370,2,2006-02-15T05:09:17.000Z
1702,370,2,2006-02-15T05:09:17.000Z
1703,371,1,2006-02-15T05:09:17.000Z
1704,371,1,2006-02-15T05:09:17.000Z
1705,371,1,2006-02-15T05:09:17.000Z
1706,372,1,2006-02-15T05:09:17.000Z
1707,372,1,2006-02-15T05:09:17.000Z
1708,373,1,2006-02-15T05:09:17.000Z
1709,373,1,2006-02-15T05:09:17.000Z
1710,373,1,2006-02-15T05:09:17.000Z
1711,373,2,2006-02-15T05:09:17.000Z
1712,373,2,2006-02-15T05:09:17.000Z
1713,374,1,2006-02-15T05:09:17.000Z
1714,374,1,2006-02-15T05:09:17.000Z
1715,374,1,2006-02-15T05:09:17.000Z
1716,374,2,2006-02-15T05:09:17.000Z
1717,374,2,2006-02-15T05:09:17.000Z
1718,374,2,2006-02-15T05:09:17.000Z
1719,374,2,2006-02-15T05:09:17.000Z
1720,375,1,2006-02-15T05:09:17.000Z
1721,375,1,2006-02-15T05:09:17.000Z
1722,376,1,2006-02-15T05:09:17.000Z
1723,376,1,2006-02-15T05:09:17.000Z
1724,376,1,2006-02-15T05:09:17.000Z
1725,376,1,2006-02-15T05:09:17.000Z
1726,376,2,2006-02-15T05:09:17.000Z
1727,376,2,2006-02-15T05:09:17.000Z
1728,376,2,2006-02-15T05:09:17.000Z
1729,377,1,2006-02-15T05:09:17.000Z
1730,377,1,2006-02-15T05:09:17.000Z
1731,377,1,2006-02-15T05:09:17.000Z
1732,377,2,2006-02-15T05:09:17.000Z
1733,377,2,2006-02-15T05:09:17.000Z
1734,377,2,2006-02-15T05:09:17.000Z
1735,378,1,2006-02-15T05:09:17.000Z
1736,378,1,2006-02-15T05:09:17.000Z
1737,378,1,2006-02-15T05:09:17.000Z
1738,378,1,2006-02-15T05:09:17.000Z
1739,378,2,2006-02-15T05:09:17.000Z
1740,378,2,2006-02-15T05:09:17.000Z
1741,378,2,2006-02-15T05:09:17.000Z
1742,378,2,2006-02-15T05:09:17.000Z
1743,379,2,2006-02-15T05:09:17.000Z
1744,379,2,2006-02-15T05:09:17.000Z
1745,379,2,2006-02-15T05:09:17.000Z
1746,379,2,2006-02-15T05:09:17.000Z
1747,380,1,2006-02-15T05:09:17.000Z
1748,380,1,2006-02-15T05:09:17.000Z
1749,380,2,2006-02-15T05:09:17.000Z
1750,380,2,2006-02-15T05:09:17.000Z
1751,380,2,2006-02-15T05:09:17.000Z
1752,381,1,2006-02-15T05:09:17.000Z
1753,381,1,2006-02-15T05:09:17.000Z
1754,381,2,2006-02-15T05:09:17.000Z
1755,381,2,2006-02-15T05:09:17.000Z
1756,381,2,2006-02-15T05:09:17.000Z
1757,382,1,2006-02-15T05:09:17.000Z
1758,382,1,2006-02-15T05:09:17.000Z
1759,382,1,2006-02-15T05:09:17.000Z
1760,382,1,2006-02-15T05:09:17.000Z
1761,382,2,2006-02-15T05:09:17.000Z
1762,382,2,2006-02-15T05:09:17.000Z
1763,382,2,2006-02-15T05:09:17.000Z
1764,382,2,2006-02-15T05:09:17.000Z
1765,383,1,2006-02-15T05:09:17.000Z
1766,383,1,2006-02-15T05:09:17.000Z
1767,383,1,2006-02-15T05:09:17.000Z
1768,383,2,2006-02-15T05:09:17.000Z
1769,383,2,2006-02-15T05:09:17.000Z
1770,384,2,2006-02-15T05:09:17.000Z
1771,384,2,2006-02-15T05:09:17.000Z
1772,384,2,2006-02-15T05:09:17.000Z
1773,385,1,2006-02-15T05:09:17.000Z
1774,385,1,2006-02-15T05:09:17.000Z
1775,385,2,2006-02-15T05:09:17.000Z
1776,385,2,2006-02-15T05:09:17.000Z
1777,385,2,2006-02-15T05:09:17.000Z
1778,387,1,2006-02-15T05:09:17.000Z
1779,387,1,2006-02-15T05:09:17.000Z
1780,387,1,2006-02-15T05:09:17.000Z
1781,387,2,2006-02-15T05:09:17.000Z
1782,387,2,2006-02-15T05:09:17.000Z
1783,387,2,2006-02-15T05:09:17.000Z
1784,388,1,2006-02-15T05:09:17.000Z
1785,388,1,2006-02-15T05:09:17.000Z
1786,388,1,2006-02-15T05:09:17.000Z
1787,388,2,2006-02-15T05:09:17.000Z
